date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2019-06-06,BTRG,5POWER,1,10,16,2,1,8,7,2,9,4580,2334037,230,100,0,2,2
2019-06-06,ViCi,IPET,1,16,5,1,2,6,0,10,5,4580,2334036,48,281,2,0,1
2019-06-06,ViCi,IPET,6,16,5,1,1,11,4,5,1,4580,2334036,48,281,2,0,1
2019-06-06,NiP,NRG,4,11,16,2,1,10,5,1,11,4411,2333766,9,10,11,16,2
2019-06-06,Chiefs,Rooster,8,16,5,1,1,10,5,6,0,4503,2334111,35,282,16,5,1
2019-06-06,Downfall,SYF,1,6,16,2,2,3,4,3,12,4503,2333898,206,171,6,16,2
2019-06-06,Paradox,ORDER,3,10,16,2,1,6,9,4,7,4503,2334022,121,70,10,16,2
2019-06-06,EHOME,Aster,3,16,11,1,2,7,5,9,6,4580,2334033,152,242,2,0,1
2019-06-06,Ground Zero,Jade,1,16,8,1,1,9,6,7,2,4503,2334015,111,211,16,8,1
2019-06-06,Sprout,Winstrike,2,16,4,1,1,11,4,5,0,4662,2334100,29,55,16,4,1
2019-06-06,EHOME,Aster,8,16,7,1,1,8,7,8,0,4580,2334033,152,242,2,0,1
2019-06-06,MC,Ground Zero,2,7,16,2,2,2,6,5,10,4503,2334014,178,111,7,16,2
2019-06-06,BTRG,Very1z,3,16,3,1,1,12,3,4,0,4580,2334030,230,218,2,0,1
2019-06-06,BTRG,Very1z,1,16,10,1,2,6,5,10,5,4580,2334030,230,218,2,0,1
2019-06-06,Sharks,Isurus,4,11,16,2,2,7,5,4,11,4622,2334076,39,33,2,1,1
2019-06-06,Sharks,Isurus,2,16,9,1,2,6,4,10,5,4622,2334076,39,33,2,1,1
2019-06-06,Sharks,Isurus,1,16,14,1,2,5,10,11,4,4622,2334076,39,33,2,1,1
2019-06-06,Prospects,Thunder Logic,8,12,16,2,2,7,6,5,10,4502,2333967,175,185,12,16,2
2019-06-06,BLITZKRIEG,Rugratz,4,16,10,1,1,7,8,9,2,4502,2334077,128,94,16,10,1
2019-06-06,Party Astronauts,Prospects,8,16,12,1,2,8,5,8,7,4502,2334104,89,175,16,12,1
2019-06-06,eUnited,New Identity,8,16,9,1,2,8,2,8,7,4655,2334108,46,84,16,9,1
2019-06-06,Bad News Bears,TeamOne,8,16,19,2,2,9,6,6,9,4655,2334105,66,69,16,19,2
2019-06-06,Envy,Thunder Logic,3,16,8,1,2,6,3,10,5,4655,2334107,86,185,16,8,1
2019-06-06,Singularity,Party Astronauts,1,16,9,1,2,8,2,8,7,4655,2334106,52,89,16,9,1
2019-06-06,DINQ,Jade,3,9,16,2,2,2,8,7,8,4503,2334024,284,211,9,16,2
2019-06-06,Inflames,INTZ,4,7,16,2,1,6,9,1,7,4622,2334129,130,45,0,2,2
2019-06-06,BTRG,5POWER,2,7,16,2,2,2,6,5,10,4580,2334037,230,100,0,2,2
2019-06-06,Epsilon,Chaos,3,1,16,2,2,0,2,1,14,4501,2334063,38,44,1,16,2
2019-06-06,Inflames,INTZ,2,9,16,2,2,4,6,5,10,4622,2334129,130,45,0,2,2
2019-06-06,Ground Zero,Paradox,1,16,12,1,1,10,5,6,7,4503,2334025,111,121,16,12,1
2019-06-06,Vitality,North,6,16,13,1,2,9,5,7,8,4411,2333770,4,15,1,2,2
2019-06-06,Vitality,North,3,11,16,2,2,4,8,7,8,4411,2333770,4,15,1,2,2
2019-06-06,Vitality,North,2,7,16,2,2,1,7,6,9,4411,2333770,4,15,1,2,2
2019-06-06,Salamander,Valiance,1,7,16,2,2,2,6,5,10,4662,2334102,146,17,0,2,2
2019-06-06,Salamander,Valiance,6,12,16,2,1,6,9,6,7,4662,2334102,146,17,0,2,2
2019-06-06,INTZ,Reapers,2,16,14,1,1,9,6,7,8,4622,2334090,45,244,2,0,1
2019-06-06,INTZ,Reapers,4,16,5,1,1,14,1,2,4,4622,2334090,45,244,2,0,1
2019-06-06,Sprout,OpTic,6,13,16,2,1,9,6,4,10,4662,2334101,29,21,2,1,1
2019-06-06,Sprout,OpTic,2,16,10,1,2,9,2,7,8,4662,2334101,29,21,2,1,1
2019-06-06,expert,GamerLegion,3,11,16,2,1,5,10,6,6,4501,2334062,82,34,11,16,2
2019-06-06,9z,Inflames,3,3,16,2,1,3,12,0,4,4622,2334089,129,130,0,2,2
2019-06-06,9z,Inflames,8,10,16,2,2,8,3,2,13,4622,2334089,129,130,0,2,2
2019-06-06,Sprout,OpTic,1,16,12,1,2,8,5,8,7,4662,2334101,29,21,2,1,1
2019-06-06,Unique,PACT,1,16,10,1,2,10,1,6,9,4642,2334073,104,92,2,1,1
2019-06-06,GameAgents,Giants,6,16,5,1,2,5,1,11,4,4524,2334083,222,40,16,5,1
2019-06-06,Complexity,Vitality,2,9,16,2,2,4,6,5,10,4411,2333767,43,4,9,16,2
2019-06-06,Unique,PACT,6,10,16,2,1,8,7,2,9,4642,2334073,104,92,2,1,1
2019-06-06,EHOME,NIRVANA,2,16,14,1,1,5,10,11,4,4580,2334039,152,209,2,0,1
2019-06-06,MIBR,North,3,23,25,2,1,12,3,3,12,4411,2333768,8,15,23,25,2
2019-06-06,Izako Boars,Movistar Riders,8,9,16,2,1,5,10,4,6,4501,2334057,88,31,9,16,2
2019-06-06,AGO,Spirit,2,16,19,2,2,12,3,3,12,4501,2333531,26,41,16,19,2
2019-06-06,EHOME,NIRVANA,1,16,8,1,2,3,6,13,2,4580,2334039,152,209,2,0,1
2019-06-06,GamerLegion,Chaos,1,7,16,2,2,5,3,2,13,4501,2334059,34,44,7,16,2
2019-06-06,FURIA,NRG,6,9,16,2,1,6,9,3,7,4411,2333769,11,10,0,2,2
2019-06-06,FURIA,NRG,4,13,16,2,1,6,9,7,7,4411,2333769,11,10,0,2,2
2019-06-06,Valiance,Chaos,3,16,4,1,1,13,2,3,2,4501,2334061,17,44,16,4,1
2019-06-06,AGO,Valiance,4,9,16,2,1,8,7,1,9,4501,2334060,26,17,9,16,2
2019-06-06,Unique,PACT,8,19,17,1,1,13,2,2,13,4642,2334073,104,92,2,1,1
2019-06-05,ATK,TeamOne,3,16,10,1,2,7,4,9,6,4502,2333965,53,69,16,10,1
2019-06-05,Mythic,Hysteria,8,17,19,2,2,8,7,7,8,4618,2333997,119,182,2,1,1
2019-06-05,Ascent,Peeker's Advantage,2,16,14,1,2,12,3,4,11,4502,2333966,97,106,16,14,1
2019-06-05,BLITZKRIEG,Variance,8,17,19,2,1,6,9,9,6,4502,2333998,128,145,17,19,2
2019-06-05,W7M,9z,1,14,16,2,1,7,8,7,8,4622,2333990,64,129,0,2,2
2019-06-05,W7M,9z,7,21,25,2,1,6,9,9,6,4622,2333990,64,129,0,2,2
2019-06-05,Grayhound,MC,1,16,13,1,2,7,7,9,6,4503,2334007,18,178,16,13,1
2019-06-05,Mythic,Prospects,3,16,14,1,1,7,8,9,6,4502,2333999,119,175,16,14,1
2019-06-05,Genuine,Jade,3,16,6,1,1,10,5,6,1,4503,2334008,140,211,16,6,1
2019-06-05,DINQ,ORDER,1,7,16,2,1,6,9,1,7,4503,2334009,284,70,7,16,2
2019-06-05,Jade,Justice,1,16,12,1,1,11,4,5,8,4503,2334010,211,190,16,12,1
2019-06-05,DINQ,Chiefs,2,5,16,2,2,1,5,4,11,4503,2334011,284,35,5,16,2
2019-06-05,Mythic,Hysteria,3,16,8,1,1,10,5,6,3,4618,2333997,119,182,2,1,1
2019-06-05,Mythic,Hysteria,2,16,9,1,2,8,2,8,7,4618,2333997,119,182,2,1,1
2019-06-05,The Quest,Holo,3,16,10,1,2,7,4,9,6,4618,2333992,83,240,16,10,1
2019-06-05,Isurus,Falkol,8,16,11,1,1,9,6,7,5,4622,2333988,33,132,2,0,1
2019-06-05,Isurus,Falkol,1,16,10,1,2,6,5,10,5,4622,2333988,33,132,2,0,1
2019-06-05,Singularity,Big Frames,1,16,3,1,1,13,2,3,1,4643,2333949,52,273,2,0,1
2019-06-05,Singularity,Big Frames,6,16,6,1,2,6,1,10,5,4643,2333949,52,273,2,0,1
2019-06-05,ATK,Thunder Logic,3,14,16,2,2,5,10,9,6,4502,2333752,53,185,14,16,2
2019-06-05,Bad News Bears,BLITZKRIEG,2,19,17,1,2,10,5,5,10,4502,2333963,66,128,19,17,1
2019-06-05,RED Canids,Sons of Scoots,4,16,7,1,2,6,2,10,5,4622,2333991,196,79,2,0,1
2019-06-05,RED Canids,Sons of Scoots,3,16,10,1,2,3,8,13,2,4622,2333991,196,79,2,0,1
2019-06-05,New Identity,Thunder Logic,4,11,16,2,1,4,11,7,5,4502,2333962,84,185,11,16,2
2019-06-05,Singularity,Variance,8,16,9,1,2,6,4,10,5,4502,2333751,52,145,16,9,1
2019-06-05,The Quest,Rugratz,6,16,4,1,1,14,1,2,3,4618,2333996,83,94,2,0,1
2019-06-05,Justice,Rooster,8,9,16,2,1,5,10,4,6,4503,2333914,190,282,9,16,2
2019-06-05,The Quest,Rugratz,8,16,11,1,1,7,8,9,3,4618,2333996,83,94,2,0,1
2019-06-05,Hysteria,Thunder Logic,8,16,8,1,2,7,2,9,6,4618,2333995,182,185,16,8,1
2019-06-05,Rugratz,Good Game PR,3,16,5,1,1,12,3,4,2,4618,2333993,94,114,16,5,1
2019-06-05,rewound,MC,4,16,12,1,2,6,7,10,5,4503,2333896,95,178,16,12,1
2019-06-05,INTZ,Sharks,4,12,16,2,1,7,8,5,8,4622,2334000,45,39,0,2,2
2019-06-05,rewound,Chiefs,4,9,16,2,1,4,11,5,5,4503,2334012,95,35,9,16,2
2019-06-05,RED Canids,Redemption POA,6,10,16,2,2,5,6,5,10,4622,2334002,196,161,0,2,2
2019-06-05,Valiance,ALTERNATE aTTaX,3,16,3,1,2,4,0,12,3,4501,2333533,17,99,16,3,1
2019-06-05,paiN,Reapers,2,7,16,2,1,3,12,4,4,4622,2334075,91,244,1,2,2
2019-06-05,paiN,Reapers,8,12,16,2,1,8,7,4,9,4622,2334075,91,244,1,2,2
2019-06-05,Redemption POA,Inflames,6,13,16,2,2,7,7,6,9,4622,2334088,161,130,0,2,2
2019-06-05,Redemption POA,Inflames,1,10,16,2,1,6,9,4,7,4622,2334088,161,130,0,2,2
2019-06-05,Aristocracy,Valiance,4,16,19,2,1,6,9,9,6,4662,2334097,32,17,16,19,2
2019-06-05,paiN,Reapers,3,19,17,1,1,11,4,4,11,4622,2334075,91,244,1,2,2
2019-06-05,Nordavind,Salamander,3,17,19,2,1,10,5,5,10,4662,2334099,54,146,17,19,2
2019-06-05,Syman,FrenchFrogs,3,14,16,2,1,7,8,7,8,4662,2334085,93,42,14,16,2
2019-06-05,BLUEJAYS,Valiance,6,7,16,2,1,6,9,1,7,4662,2334092,118,17,7,16,2
2019-06-05,Nordavind,Espada,8,16,10,1,2,8,3,8,7,4662,2334086,54,228,16,10,1
2019-06-05,Aristocracy,Tricked,4,16,13,1,2,10,4,6,9,4662,2334087,32,27,16,13,1
2019-06-05,OpTic,pro100,2,16,12,1,1,11,4,5,8,4662,2334084,21,72,16,12,1
2019-06-05,RED Canids,Redemption POA,2,15,19,2,2,9,6,6,9,4622,2334002,196,161,0,2,2
2019-06-05,OpTic,FrenchFrogs,6,16,12,1,2,8,5,8,7,4662,2334094,21,42,16,12,1
2019-06-05,Isurus,9z,2,16,0,1,1,15,0,1,0,4622,2334005,33,129,2,0,1
2019-06-05,Reapers,Falkol,2,16,14,1,2,5,10,11,4,4622,2334001,244,132,2,0,1
2019-06-05,x-kom,HAVU,6,7,16,2,1,3,12,4,4,4524,2333987,47,61,7,16,2
2019-06-05,Izako Boars,Spirit,6,5,16,2,2,0,6,5,10,4501,2333559,88,41,5,16,2
2019-06-05,Isurus,9z,8,16,2,1,2,3,0,13,2,4622,2334005,33,129,2,0,1
2019-06-05,x-kom,HAVU,6,16,8,1,1,9,6,7,2,4501,2333979,47,61,16,8,1
2019-06-05,INTZ,Sharks,6,9,16,2,1,8,7,1,9,4622,2334000,45,39,0,2,2
2019-06-05,Spirit,expert,3,16,13,1,1,8,7,8,6,4501,2333977,41,82,16,13,1
2019-06-05,Sprout,Movistar Riders,6,16,13,1,1,10,5,6,8,4501,2333976,29,31,16,13,1
2019-06-05,Reapers,Falkol,6,16,14,1,1,5,10,11,4,4622,2334001,244,132,2,0,1
2019-06-05,paiN,W7M,3,16,4,1,1,12,3,4,1,4622,2334004,91,64,2,1,1
2019-06-05,paiN,W7M,6,16,9,1,2,5,5,11,4,4622,2334004,91,64,2,1,1
2019-06-05,paiN,W7M,4,6,16,2,2,1,6,5,10,4622,2334004,91,64,2,1,1
2019-06-05,ENCE,KOVA,4,16,9,1,2,9,1,7,8,4652,2333814,3,90,2,0,1
2019-06-05,ENCE,KOVA,1,16,13,1,1,12,3,4,10,4652,2333814,3,90,2,0,1
2019-06-04,Genuine,MC,4,16,9,1,1,10,5,6,4,4503,2333919,140,178,16,9,1
2019-06-04,GamerLegion,Virtus.pro,7,16,5,1,1,10,5,6,0,4501,2333908,34,58,16,5,1
2019-06-04,GamerLegion,x-kom,8,7,16,2,2,4,4,3,12,4501,2333668,34,47,7,16,2
2019-06-04,Valiance,expert,4,16,10,1,2,10,1,6,9,4501,2333907,17,82,16,10,1
2019-06-04,Justice,Chiefs,8,3,16,2,1,3,12,0,4,4503,2333927,190,35,3,16,2
2019-06-04,pro100,Valiance,6,5,16,2,1,4,11,1,5,4501,2333723,72,17,5,16,2
2019-06-04,FrenchFrogs,Ancient,3,7,16,2,2,3,5,4,11,4647,2333941,42,50,7,16,2
2019-06-04,AGO,Vantage,8,16,12,1,1,8,7,8,5,4647,2333940,26,229,16,12,1
2019-06-04,Aristocracy,LDLC,6,16,12,1,2,8,5,8,7,4647,2333946,32,75,16,12,1
2019-06-04,Movistar Riders,PACT,1,11,16,2,1,8,7,3,9,4647,2333942,31,92,11,16,2
2019-06-04,Epsilon,SJ,3,16,10,1,1,9,6,7,4,4647,2333945,38,77,16,10,1
2019-06-04,paiN,Redemption POA,6,10,16,2,2,7,4,3,12,4622,2333934,91,161,0,2,2
2019-06-04,paiN,Redemption POA,4,10,16,2,2,4,7,6,9,4622,2333934,91,161,0,2,2
2019-06-04,Spirit,Sprout,1,16,12,1,2,7,6,9,6,4501,2333906,41,29,16,12,1
2019-06-04,SYF,Genuine,4,4,16,2,2,2,3,2,13,4503,2333959,171,140,4,16,2
2019-06-04,Downfall,Justice,2,22,25,2,1,11,4,4,11,4503,2333917,206,190,22,25,2
2019-06-04,Singularity,Mythic,8,16,5,1,1,11,4,5,1,4502,2333749,52,119,16,5,1
2019-06-04,ex-Athletico,Downfall,1,16,3,1,2,4,0,12,3,4503,2333899,220,206,16,3,1
2019-06-04,Grayhound,SYF,4,16,4,1,1,11,4,5,0,4503,2333960,18,171,16,4,1
2019-06-04,Jade,ex-Athletico,2,14,16,2,1,8,7,6,9,4503,2333916,211,220,14,16,2
2019-06-04,Rooster,Genuine,4,6,16,2,2,1,6,5,10,4503,2333926,282,140,6,16,2
2019-06-04,ex-Athletico,Ground Zero,8,14,16,2,1,7,8,7,8,4503,2333918,220,111,14,16,2
2019-06-04,Rugratz,Mythic,8,16,11,1,2,6,6,10,5,4643,2333948,94,119,2,0,1
2019-06-04,Singularity,BLITZKRIEG,3,16,10,1,1,7,8,9,2,4502,2333923,52,128,16,10,1
2019-06-04,Party Astronauts,The Quest,6,16,12,1,1,8,7,8,5,4502,2333922,89,83,16,12,1
2019-06-04,ATK,Variance,8,16,8,1,1,10,5,6,3,4502,2333750,53,145,16,8,1
2019-06-04,Singularity,New Identity,3,7,16,2,1,7,8,0,8,4502,2333594,52,84,7,16,2
2019-06-04,New Identity,ATK,2,12,16,2,2,7,6,5,10,4502,2333597,84,53,12,16,2
2019-06-04,OFFSET,Endpoint,6,16,19,2,1,9,6,6,9,4642,2333961,102,153,2,1,1
2019-06-04,Redemption POA,RED Canids,6,7,16,2,1,7,8,0,8,4648,2333870,161,196,1,2,2
2019-06-04,Redemption POA,RED Canids,2,16,13,1,1,6,9,10,4,4648,2333870,161,196,1,2,2
2019-06-04,Redemption POA,RED Canids,8,7,16,2,2,2,6,5,10,4648,2333870,161,196,1,2,2
2019-06-04,OFFSET,Endpoint,3,16,12,1,2,3,10,13,2,4642,2333961,102,153,2,1,1
2019-06-04,Rugratz,Mythic,6,16,8,1,1,9,6,7,2,4643,2333948,94,119,2,0,1
2019-06-04,OFFSET,Endpoint,8,16,8,1,1,12,3,4,5,4642,2333961,102,153,2,1,1
2019-06-04,Redemption POA,INTZ,4,23,25,2,1,7,8,8,7,4622,2333982,161,45,0,2,2
2019-06-04,W7M,RED Canids,3,16,11,1,1,11,4,5,7,4622,2333939,64,196,2,0,1
2019-06-04,Sons of Scoots,9z,8,11,16,2,1,8,7,3,9,4622,2333936,79,129,1,2,2
2019-06-04,Sons of Scoots,9z,6,7,16,2,2,1,7,6,9,4622,2333936,79,129,1,2,2
2019-06-04,Sons of Scoots,9z,3,16,12,1,2,7,6,9,6,4622,2333936,79,129,1,2,2
2019-06-04,paiN,Evidence,3,16,13,1,1,8,7,8,6,4622,2333984,91,238,2,0,1
2019-06-04,Redemption POA,INTZ,6,11,16,2,1,4,11,7,5,4622,2333982,161,45,0,2,2
2019-06-04,SpaceStress,Reapers,7,2,16,2,1,2,13,0,3,4622,2333983,135,244,1,2,2
2019-06-04,Ancient,Chaos,8,16,8,1,2,7,2,9,6,4647,2333985,50,44,2,0,1
2019-06-04,SpaceStress,Reapers,3,16,14,1,1,4,11,12,3,4622,2333983,135,244,1,2,2
2019-06-04,SpaceStress,Reapers,2,4,16,2,1,4,11,0,5,4622,2333983,135,244,1,2,2
2019-06-04,Inflames,Sharks,1,17,19,2,2,7,8,8,7,4622,2333981,130,39,1,2,2
2019-06-04,Inflames,Sharks,3,16,6,1,1,10,5,6,1,4622,2333981,130,39,1,2,2
2019-06-04,Inflames,Sharks,4,12,16,2,2,7,6,5,10,4622,2333981,130,39,1,2,2
2019-06-04,Monolith,Nemiga,6,12,16,2,1,8,7,4,9,4642,2333931,183,49,0,2,2
2019-06-04,W7M,RED Canids,4,16,9,1,1,12,3,4,6,4622,2333939,64,196,2,0,1
2019-06-04,paiN,Evidence,8,16,12,1,1,9,6,7,6,4622,2333984,91,238,2,0,1
2019-06-04,Ancient,Chaos,1,16,4,1,1,12,3,4,1,4647,2333985,50,44,2,0,1
2019-06-04,INTZ,Evidence,4,16,6,1,2,6,1,10,5,4622,2333935,45,238,2,1,1
2019-06-04,Monolith,Nemiga,7,10,16,2,1,7,8,3,8,4642,2333931,183,49,0,2,2
2019-06-04,EOX,Falkol,1,7,16,2,2,2,6,5,10,4622,2333937,219,132,0,2,2
2019-06-04,Inflames,SpaceStress,3,16,8,1,2,8,1,8,7,4622,2333933,130,135,2,0,1
2019-06-04,Spirit,Valiance,2,2,16,2,1,2,13,0,3,4501,2333905,41,17,2,16,2
2019-06-04,Ancient,AGO,2,16,9,1,1,7,8,9,1,4647,2333972,50,26,16,9,1
2019-06-04,INTZ,Evidence,1,16,9,1,1,8,7,8,2,4622,2333935,45,238,2,1,1
2019-06-04,INTZ,Evidence,3,14,16,2,1,8,7,6,9,4622,2333935,45,238,2,1,1
2019-06-04,Inflames,SpaceStress,6,16,1,1,1,14,1,2,0,4622,2333933,130,135,2,0,1
2019-06-04,Virtus.pro,Aristocracy,4,19,16,1,2,11,4,4,11,4647,2333975,58,32,19,16,1
2019-06-04,Sharks,Reapers,3,19,17,1,1,8,7,7,8,4622,2333932,39,244,2,1,1
2019-06-04,Sharks,Reapers,1,16,5,1,1,11,4,5,1,4622,2333932,39,244,2,1,1
2019-06-04,Sharks,Reapers,2,12,16,2,1,6,9,6,7,4622,2333932,39,244,2,1,1
2019-06-04,Chaos,Epsilon,1,19,16,1,2,9,6,6,9,4647,2333973,44,38,19,16,1
2019-06-04,EOX,Falkol,3,11,16,2,2,6,6,5,10,4622,2333937,219,132,0,2,2
2019-06-03,ORDER,rewound,3,16,8,1,1,12,3,4,5,4578,2333832,69,119,2,0,1
2019-06-03,Jade,Paradox,3,16,4,1,1,11,4,5,0,4503,2333894,216,106,16,4,1
2019-06-03,ex-Athletico,Grayhound,2,9,16,2,2,3,7,6,9,4503,2333897,195,17,9,16,2
2019-06-03,Chiefs,Downfall,6,16,5,1,1,12,3,4,2,4503,2333893,35,184,16,5,1
2019-06-03,Paradox,SYF,2,16,12,1,1,8,7,8,5,4503,2333892,106,166,16,12,1
2019-06-03,Rooster,DINQ,3,6,16,2,2,3,4,3,12,4503,2333891,239,274,6,16,2
2019-06-03,BLITZKRIEG,The Quest,3,13,16,2,2,5,9,8,7,4502,2333843,117,116,13,16,2
2019-06-03,Variance,Rugratz,8,8,16,2,2,2,7,6,9,4502,2333844,158,92,8,16,2
2019-06-03,ATK,Party Astronauts,2,8,16,2,2,3,6,5,10,4643,2333890,53,121,2,1,1
2019-06-03,ATK,Party Astronauts,1,16,9,1,1,7,8,9,1,4643,2333890,53,121,2,1,1
2019-06-03,ATK,Party Astronauts,8,16,4,1,1,11,4,5,0,4643,2333890,53,121,2,1,1
2019-06-03,Thunder Logic,Variance,8,10,16,2,1,6,9,4,7,4502,2333603,230,158,10,16,2
2019-06-03,SYF,Justice,8,16,10,1,2,6,5,10,5,4503,2333911,166,176,16,10,1
2019-06-03,Ground Zero,Rooster,2,16,14,1,1,10,5,6,9,4503,2333910,122,239,16,14,1
2019-06-03,ORDER,rewound,6,16,11,1,2,6,6,10,5,4578,2333832,69,119,2,0,1
2019-06-03,AVANT,ORDER,4,16,11,1,1,10,5,6,6,4578,2333833,120,69,2,1,1
2019-06-03,Valiance,GamerLegion,1,16,10,1,1,8,7,8,3,4501,2333904,16,39,16,10,1
2019-06-03,AVANT,ORDER,6,16,11,1,2,7,5,9,6,4578,2333833,120,69,2,1,1
2019-06-03,paiN,Reapers,2,14,16,2,1,8,7,6,9,4648,2333869,91,244,1,2,2
2019-06-03,paiN,Reapers,8,8,16,2,1,4,11,4,5,4648,2333869,91,244,1,2,2
2019-06-03,FrenchFrogs,Nemiga,6,14,16,2,1,8,7,6,9,4463,2333901,42,49,1,2,2
2019-06-03,FrenchFrogs,Nemiga,2,16,10,1,1,9,6,7,4,4463,2333901,42,49,1,2,2
2019-06-03,FrenchFrogs,Nemiga,1,17,19,2,1,11,4,4,11,4463,2333901,42,49,1,2,2
2019-06-03,paiN,Reapers,3,16,10,1,2,9,2,7,8,4648,2333869,91,244,1,2,2
2019-06-03,GamerLegion,Sprout,2,13,16,2,2,5,9,8,7,4501,2333903,39,32,13,16,2
2019-06-03,Grayhound,Paradox,3,16,8,1,2,4,5,12,3,4503,2333913,17,106,16,8,1
2019-06-03,Chiefs,Genuine,1,16,6,1,1,13,2,3,4,4503,2333895,35,141,16,6,1
2019-06-03,Downfall,Ground Zero,2,7,16,2,1,4,11,3,5,4503,2333912,184,122,7,16,2
2019-06-03,AVANT,ORDER,1,12,16,2,1,8,7,4,9,4578,2333833,120,69,2,1,1
2019-06-03,Virtus.pro,Sprout,4,8,16,2,2,4,5,4,11,4501,2333902,55,32,8,16,2
2019-06-02,New England Whalers,Peeker's Advantage,2,4,16,2,1,3,12,1,4,4617,2333888,240,149,0,2,2
2019-06-02,Ground Zero,rewound,4,8,16,2,1,8,7,0,9,4578,2333830,122,119,0,2,2
2019-06-02,Jade,Downfall,4,7,16,2,2,1,7,6,9,4503,2333781,216,184,7,16,2
2019-06-02,ORDER,Genuine,4,16,3,1,1,14,1,2,2,4578,2333829,69,141,2,0,1
2019-06-02,ORDER,Genuine,6,16,8,1,2,8,1,8,7,4578,2333829,69,141,2,0,1
2019-06-02,ENCE,FaZe,4,16,13,1,2,11,3,5,10,4177,2333296,3,9,2,0,1
2019-06-02,New England Whalers,Peeker's Advantage,7,10,16,2,1,5,10,5,6,4617,2333888,240,149,0,2,2
2019-06-02,ENCE,FaZe,2,19,16,1,2,10,5,5,10,4177,2333296,3,9,2,0,1
2019-06-02,Rugratz,Peeker's Advantage,1,10,16,2,2,4,7,6,9,4617,2333886,92,149,10,16,2
2019-06-02,New England Whalers,Mythic,2,16,13,1,1,8,7,8,6,4617,2333885,240,112,16,13,1
2019-06-02,Peeker's Advantage,Good Game PR,7,16,8,1,2,7,2,9,6,4617,2333859,149,105,16,8,1
2019-06-02,AVANT,Grayhound,1,14,16,2,1,6,9,8,7,4578,2333831,120,17,1,2,2
2019-06-02,AVANT,Grayhound,3,9,16,2,1,2,13,7,3,4578,2333831,120,17,1,2,2
2019-06-02,Ground Zero,rewound,8,12,16,2,2,5,8,7,8,4578,2333830,122,119,0,2,2
2019-06-02,AVANT,Grayhound,6,16,10,1,2,7,4,9,6,4578,2333831,120,17,1,2,2
2019-06-02,Virtus.pro,forZe,1,10,16,2,1,9,6,1,10,4463,2333878,55,31,10,16,2
2019-06-02,SJ,Tricked,3,8,16,2,1,5,10,3,6,4463,2333879,74,28,0,2,2
2019-06-02,Liquid,ENCE,1,16,8,1,2,8,1,8,7,4177,2333297,2,3,2,1,1
2019-06-02,Liquid,ENCE,8,17,19,2,2,8,7,7,8,4177,2333297,2,3,2,1,1
2019-06-02,Liquid,ENCE,3,16,13,1,2,6,8,10,5,4177,2333297,2,3,2,1,1
2019-06-02,Izako Boars,Ambush,8,8,16,2,2,3,6,5,10,4656,2333900,89,78,2,1,1
2019-06-02,Izako Boars,Ambush,3,16,11,1,2,8,4,8,7,4656,2333900,89,78,2,1,1
2019-06-02,Izako Boars,Ambush,4,16,10,1,2,6,5,10,5,4656,2333900,89,78,2,1,1
2019-06-02,Brute,eXtatus,1,11,16,2,2,5,7,6,9,4657,2333889,265,96,3,2,1
2019-06-02,Brute,eXtatus,8,7,16,2,2,2,6,5,10,4657,2333889,265,96,3,2,1
2019-06-02,Brute,eXtatus,3,16,8,1,2,5,4,11,4,4657,2333889,265,96,3,2,1
2019-06-02,Brute,eXtatus,6,16,9,1,1,6,9,10,0,4657,2333889,265,96,3,2,1
2019-06-02,Brute,eXtatus,4,16,10,1,2,6,5,10,5,4657,2333889,265,96,3,2,1
2019-06-02,SJ,Tricked,6,17,19,2,1,10,5,5,10,4463,2333879,74,28,0,2,2
2019-06-01,Grayhound,PC419,6,16,1,1,2,2,0,14,1,4578,2333824,17,126,2,0,1
2019-06-01,Grayhound,Genuine,6,16,9,1,2,6,4,10,5,4578,2333826,17,141,2,0,1
2019-06-01,Grayhound,Genuine,4,16,9,1,1,9,6,7,3,4578,2333826,17,141,2,0,1
2019-06-01,Ground Zero,AVANT,8,1,16,2,2,0,2,1,14,4578,2333825,122,120,0,2,2
2019-06-01,Paradox,ORDER,4,1,16,2,2,0,2,1,14,4578,2333827,106,69,0,2,2
2019-06-01,Paradox,ORDER,1,10,16,2,1,9,6,1,10,4578,2333827,106,69,0,2,2
2019-06-01,rewound,Genuine,4,14,16,2,2,9,6,5,10,4578,2333823,119,141,0,2,2
2019-06-01,rewound,Genuine,3,11,16,2,1,6,9,5,7,4578,2333823,119,141,0,2,2
2019-06-01,FaZe,G2,2,25,23,1,1,7,8,8,7,4177,2333294,9,15,2,0,1
2019-06-01,Grayhound,PC419,2,16,6,1,2,6,1,10,5,4578,2333824,17,126,2,0,1
2019-06-01,ORDER,AVANT,8,14,16,2,1,6,9,8,7,4578,2333821,69,120,1,2,2
2019-06-01,ORDER,AVANT,6,16,7,1,2,7,1,9,6,4578,2333821,69,120,1,2,2
2019-06-01,ORDER,AVANT,1,10,16,2,1,8,7,2,9,4578,2333821,69,120,1,2,2
2019-06-01,Paradox,Ground Zero,3,9,16,2,2,8,2,1,14,4578,2333822,106,122,0,2,2
